#
#          Name:             XCCS (XC-3-1-1-0) to Unicode
#          Unicode version:  3.0
#          XCCS charset:     115 JIS
#          Table version:    0.1
#          Table format:     Format A
#          Date:             9-Aug-2021
#          Author:           Ron Kaplan <Ron.Kaplan@post.harvard.edu>
#
#  This file contains mappings from the Xerox Character Code Standard (version
#  XC1-3-3-0, 1987) into Unicode 3.0. standard codes.  That is the version of
#  XCCS corresponding to the fonts in the Medley system.
#
#  The format of this file conforms to the format of the other Unicode-supplied
#  mapping files:
#    Three white-space (tab or spaces) separated columns:
#       Column 1 is the XCCS code (as hex 0xXXXX)
#       Column 2 is the corresponding Unicode (as hex 0xXXXX)
#       Column 3 (after #) is a comment column. For convenience, it contains the
#          Unicode character itself (since the Unicode character names
#          are not available)
#  Unicode FFFF is used for undefined XCCS codes (Column 3 = UNDEFINED
#  Unicode FFFE is used for XCCS codes that have not yet been filled in.
#  (Column 3 = MISSING)
#
#  This file is encoded in UTF8, so that the Unicode characters
#  are properly displayed in Column 3 and can be edited by standard
#  Unicode-enabled editors (e.g. Mac Textedit).
#
#  This file can also be read by the function
#  READ-UNICODE-MAPPING in the UNICODE Medley library package.
#
#  The entries are in XCCS order and grouped by character sets.  In front of
#  the mappings, for convenience, there is a line with the octal XCCS
#  character set, after #.
#
#  Note that a given XCCS code might map to codes in several different Unicode
#  positions, since there are repetitions in the Unicode standard.
#
#  For more details, see the associated README.TXT file.
#
#  Any comments or problems, contact <ron.kaplan@post.harvard.edu>


#   "115" JIS
0x4D21	0x8AED	#  諭 UNKNOWN
0x4D22	0x8F38	#  輸 UNKNOWN
0x4D23	0x552F	#  唯 UNKNOWN
0x4D24	0x4F51	#  佑 UNKNOWN
0x4D25	0x512A	#  優 UNKNOWN
0x4D26	0x52C7	#  勇 UNKNOWN
0x4D27	0x53CB	#  友 UNKNOWN
0x4D28	0x5BA5	#  宥 UNKNOWN
0x4D29	0x5E7D	#  幽 UNKNOWN
0x4D2A	0x60A0	#  悠 UNKNOWN
0x4D2B	0x6182	#  憂 UNKNOWN
0x4D2C	0x63D6	#  揖 UNKNOWN
0x4D2D	0x6709	#  有 UNKNOWN
0x4D2E	0x67DA	#  柚 UNKNOWN
0x4D2F	0x6E67	#  湧 UNKNOWN
0x4D30	0x6D8C	#  涌 UNKNOWN
0x4D31	0x7336	#  猶 UNKNOWN
0x4D32	0x7337	#  猷 UNKNOWN
0x4D33	0x7531	#  由 UNKNOWN
0x4D34	0x7950	#  祐 UNKNOWN
0x4D35	0x88D5	#  裕 UNKNOWN
0x4D36	0x8A98	#  誘 UNKNOWN
0x4D37	0x904A	#  遊 UNKNOWN
0x4D38	0x9091	#  邑 UNKNOWN
0x4D39	0x90F5	#  郵 UNKNOWN
0x4D3A	0x96C4	#  雄 UNKNOWN
0x4D3B	0x878D	#  融 UNKNOWN
0x4D3C	0x5915	#  夕 UNKNOWN
0x4D3D	0x4E88	#  予 UNKNOWN
0x4D3E	0x4F59	#  余 UNKNOWN
0x4D3F	0x4E0E	#  与 UNKNOWN
0x4D40	0x8A89	#  誉 UNKNOWN
